"id","Status_Final","Rank_Valid","Prop_Sens_A_OK","Prop_Sens_B_OK","Prop_Sens_AB_OK","Prop_Sens_C_Reject","Prop_Info_B_OK","Prop_Info_A_Reject","Mean_Sens_A","Mean_Sens_B","Mean_Sens_AB","Mean_Sens_C","Mean_Info_A","Mean_Info_B","Mean_Info_C","Information_Contrast_B_A","Semantic_Contrast_AB_C","Total_Prop_Visual_Error","Prop_Visual_Error_A","Prop_Visual_Error_B","Prop_Visual_Error_C","Mean_Visual_A","Mean_Visual_B","Mean_Visual_C"
109,"Selected_Tier_2",76,0.952380952380952,0.863636363636364,0.906976744186046,0.863636363636364,0.681818181818182,0.666666666666667,6.52380952380952,5.40909090909091,5.95348837209302,1.81818181818182,3.04761904761905,5.31818181818182,1.77272727272727,2.27056277056277,4.1353065539112,0.123076923076923,0.0476190476190476,0.0454545454545455,0.272727272727273,6.61904761904762,6.59090909090909,5.54545454545455
23,"Selected_Tier_2",77,0.954545454545455,0.652173913043478,0.8,0.88,0.695652173913043,0.636363636363636,6.5,4.65217391304348,5.55555555555556,1.48,2.95454545454545,5.21739130434783,1.44,2.26284584980237,4.07555555555555,0.257142857142857,0.136363636363636,0.0434782608695652,0.56,6.13636363636364,6.69565217391304,4.36
38,"Selected_Tier_2",78,1,0.862068965517241,0.925925925925926,0.916666666666667,0.586206896551724,0.76,6.84,5.68965517241379,6.22222222222222,1.33333333333333,2.44,4.68965517241379,1.08333333333333,2.24965517241379,4.88888888888889,0.115384615384615,0.04,0.206896551724138,0.0833333333333333,6.64,5.82758620689655,6.45833333333333
116,"Selected_Tier_2",79,1,0.966666666666667,0.980769230769231,1,0.933333333333333,0.409090909090909,6.86363636363636,6.36666666666667,6.57692307692308,1.04347826086957,4.36363636363636,6.56666666666667,1.08695652173913,2.2030303030303,5.53344481605351,0.04,0,0,0.130434782608696,6.90909090909091,6.73333333333333,6.17391304347826
47,"Selected_Tier_2",80,0.91304347826087,1,0.955555555555556,0.956521739130435,0.863636363636364,0.434782608695652,6,6.68181818181818,6.33333333333333,1.1304347826087,3.91304347826087,6.09090909090909,1.17391304347826,2.17786561264822,5.20289855072464,0.147058823529412,0.0434782608695652,0,0.391304347826087,6.73913043478261,6.77272727272727,5.21739130434783
135,"Selected_Tier_3",81,1,0.869565217391304,0.943396226415094,0.863636363636364,0.91304347826087,0.433333333333333,6.76666666666667,5.78260869565217,6.33962264150943,1.5,4.13333333333333,6.30434782608696,2,2.17101449275362,4.83962264150943,0.0666666666666667,0,0.0434782608695652,0.181818181818182,7,6.34782608695652,5.54545454545455
104,"Selected_Tier_3",82,0.866666666666667,1,0.924528301886792,0.954545454545455,0.782608695652174,0.6,5.73333333333333,6.52173913043478,6.07547169811321,1.27272727272727,3.63333333333333,5.78260869565217,1.27272727272727,2.14927536231884,4.80274442538594,0.16,0.0666666666666667,0,0.454545454545455,6.43333333333333,6.8695652173913,4.40909090909091
15,"Selected_Tier_3",83,1,0.681818181818182,0.840909090909091,0.833333333333333,0.681818181818182,0.772727272727273,6.95454545454545,4.27272727272727,5.61363636363636,1.46666666666667,2.5,4.63636363636364,1.43333333333333,2.13636363636364,4.1469696969697,0.121621621621622,0,0.136363636363636,0.2,6.95454545454545,5.95454545454545,6
80,"Selected_Tier_3",84,0.954545454545455,0.9,0.923076923076923,0.782608695652174,0.866666666666667,0.454545454545455,6.36363636363636,6.36666666666667,6.36538461538461,2.04347826086957,4.13636363636364,6.23333333333333,1.8695652173913,2.0969696969697,4.32190635451505,0.08,0.0454545454545455,0,0.217391304347826,6.77272727272727,6.93333333333333,5.56521739130435
118,"Selected_Tier_3",85,1,0.681818181818182,0.837209302325581,1,0.681818181818182,0.571428571428571,6.33333333333333,4.54545454545455,5.41860465116279,1.09090909090909,3.28571428571429,5.36363636363636,1.36363636363636,2.07792207792208,4.3276955602537,0.0615384615384615,0.0476190476190476,0,0.136363636363636,6.76190476190476,6.72727272727273,5.86363636363636
33,"Selected_Tier_3",86,0.91304347826087,0.76,0.833333333333333,0.931034482758621,0.84,0.478260869565217,6.30434782608696,4.96,5.60416666666667,1.3448275862069,3.65217391304348,5.72,1.48275862068966,2.06782608695652,4.25933908045977,0.142857142857143,0.0434782608695652,0.04,0.310344827586207,6.78260869565217,6.56,5.10344827586207
127,"Selected_Tier_3",87,0.956521739130435,0.72,0.833333333333333,0.96551724137931,0.56,0.739130434782609,6.65217391304348,4.16,5.35416666666667,1.10344827586207,2.56521739130435,4.56,1.31034482758621,1.99478260869565,4.2507183908046,0.038961038961039,0,0,0.103448275862069,6.8695652173913,6.76,6.41379310344828
9,"Selected_Tier_3",88,0.863636363636364,0.8,0.826923076923077,0.91304347826087,0.866666666666667,0.5,5.63636363636364,5.13333333333333,5.34615384615385,1.43478260869565,3.86363636363636,5.8,1.78260869565217,1.93636363636364,3.91137123745819,0.0533333333333333,0.0454545454545455,0,0.130434782608696,6.63636363636364,6.86666666666667,6.21739130434783
85,"Selected_Tier_3",89,0.956521739130435,0.84,0.895833333333333,1,0.6,0.608695652173913,6.82608695652174,5.84,6.3125,1.17241379310345,3,4.84,1.31034482758621,1.84,5.14008620689655,0.0909090909090909,0.0869565217391304,0,0.172413793103448,6.43478260869565,6.84,6.03448275862069
28,"Selected_Tier_3",90,0.96551724137931,0.958333333333333,0.962264150943396,0.80952380952381,0.791666666666667,0.517241379310345,6.6551724137931,5.91666666666667,6.32075471698113,1.61904761904762,3.79310344827586,5.58333333333333,1.57142857142857,1.79022988505747,4.70170709793351,0.0810810810810811,0,0.0833333333333333,0.19047619047619,6.96551724137931,6.375,6
112,"Selected_Tier_3",91,1,0.75,0.886792452830189,0.952380952380952,0.541666666666667,0.689655172413793,6.72413793103448,4.625,5.77358490566038,1.28571428571429,2.79310344827586,4.58333333333333,1,1.79022988505747,4.48787061994609,0.0945945945945946,0,0.0833333333333333,0.238095238095238,6.89655172413793,5.91666666666667,5.71428571428571
71,"Selected_Tier_3",92,0.954545454545455,0.652173913043478,0.8,0.92,0.652173913043478,0.590909090909091,6.54545454545455,4.60869565217391,5.55555555555556,1.44,3.45454545454545,5.21739130434783,1.6,1.76284584980237,4.11555555555556,0.2,0.0454545454545455,0.0869565217391304,0.44,6.40909090909091,6.47826086956522,4.24
129,"Selected_Tier_3",93,0.916666666666667,0.857142857142857,0.888888888888889,0.909090909090909,0.714285714285714,0.583333333333333,6.20833333333333,5.47619047619048,5.86666666666667,1.5,3.83333333333333,5.57142857142857,1.72727272727273,1.73809523809524,4.36666666666667,0.0895522388059701,0.0833333333333333,0.0476190476190476,0.136363636363636,6.66666666666667,6.76190476190476,6.22727272727273
77,"Selected_Tier_3",94,1,0.833333333333333,0.903846153846154,0.91304347826087,0.8,0.409090909090909,6.77272727272727,5.76666666666667,6.19230769230769,1.26086956521739,4.09090909090909,5.76666666666667,1.52173913043478,1.67575757575758,4.9314381270903,0.0933333333333333,0.0454545454545455,0.0333333333333333,0.217391304347826,6.59090909090909,6.8,5.73913043478261
46,"Selected_Tier_3",95,1,0.636363636363636,0.818181818181818,0.8,0.681818181818182,0.590909090909091,6.68181818181818,4.22727272727273,5.45454545454545,1.66666666666667,3.27272727272727,4.86363636363636,1.93333333333333,1.59090909090909,3.78787878787879,0.0945945945945946,0,0.0909090909090909,0.166666666666667,6.90909090909091,6.72727272727273,5.93333333333333
137,"Selected_Tier_3",96,1,0.84,0.916666666666667,0.827586206896552,0.76,0.478260869565217,6.82608695652174,5.12,5.9375,1.62068965517241,3.8695652173913,5.4,1.3448275862069,1.5304347826087,4.31681034482759,0.051948051948052,0,0.12,0.0344827586206897,6.91304347826087,6.24,6.72413793103448
138,"Selected_Tier_3",97,0.766666666666667,0.652173913043478,0.716981132075472,0.863636363636364,0.478260869565217,0.7,5.56666666666667,4.60869565217391,5.15094339622642,1.5,2.76666666666667,4.26086956521739,1.95454545454545,1.49420289855072,3.65094339622642,0.186666666666667,0.2,0.260869565217391,0.0909090909090909,6.23333333333333,5.60869565217391,6.31818181818182
3,"Selected_Tier_3",98,1,1,1,0.952380952380952,0.958333333333333,0.241379310344828,6.68965517241379,6.83333333333333,6.75471698113208,1.0952380952381,5.03448275862069,6.5,1,1.46551724137931,5.65947888589398,0.0540540540540541,0,0,0.19047619047619,6.96551724137931,6.95833333333333,5.80952380952381
89,"Selected_Tier_3",99,0.96551724137931,1,0.981132075471698,1,0.583333333333333,0.482758620689655,6.44827586206897,6.75,6.58490566037736,1.0952380952381,3.62068965517241,5.08333333333333,1.23809523809524,1.46264367816092,5.48966756513926,0.0945945945945946,0,0.0416666666666667,0.285714285714286,6.93103448275862,6.75,5.33333333333333
98,"Selected_Tier_3",100,0.954545454545455,0.8,0.865384615384615,0.91304347826087,0.833333333333333,0.363636363636364,6.45454545454545,5.36666666666667,5.82692307692308,1.39130434782609,4.45454545454545,5.9,1.26086956521739,1.44545454545455,4.43561872909699,0.0666666666666667,0,0.0333333333333333,0.173913043478261,6.86363636363636,6.76666666666667,5.95652173913043
92,"Selected_Tier_3",101,1,0.933333333333333,0.961538461538462,0.91304347826087,0.8,0.318181818181818,6.63636363636364,6.26666666666667,6.42307692307692,1.43478260869565,4.59090909090909,6,1.1304347826087,1.40909090909091,4.98829431438127,0.0533333333333333,0,0.0333333333333333,0.130434782608696,6.86363636363636,6.9,5.95652173913043
106,"Selected_Tier_3",102,1,0.9,0.942307692307692,0.956521739130435,0.9,0.272727272727273,6.86363636363636,5.93333333333333,6.32692307692308,1.39130434782609,4.86363636363636,6.26666666666667,1.43478260869565,1.4030303030303,4.93561872909699,0.04,0,0,0.130434782608696,6.95454545454545,6.9,6.08695652173913
100,"Selected_Tier_3",103,0.956521739130435,0.909090909090909,0.933333333333333,1,0.681818181818182,0.478260869565217,6.69565217391304,5.81818181818182,6.26666666666667,1,3.78260869565217,5.18181818181818,1,1.39920948616601,5.26666666666667,0.205882352941176,0,0.0454545454545455,0.565217391304348,6.91304347826087,6.72727272727273,4
86,"Selected_Tier_3",104,0.954545454545455,0.8,0.865384615384615,0.91304347826087,0.766666666666667,0.454545454545455,6.59090909090909,5.5,5.96153846153846,1.39130434782609,4.04545454545455,5.4,1.78260869565217,1.35454545454545,4.57023411371237,0.0533333333333333,0,0.0333333333333333,0.130434782608696,6.77272727272727,6.66666666666667,6.1304347826087
4,"Selected_Tier_3",105,1,0.91304347826087,0.962264150943396,0.863636363636364,0.652173913043478,0.533333333333333,7,5.73913043478261,6.45283018867925,1.72727272727273,3.86666666666667,5.21739130434783,1.77272727272727,1.35072463768116,4.72555746140652,0.173333333333333,0,0,0.590909090909091,6.93333333333333,6.8695652173913,3.5
146,"Selected_Tier_3",106,0.954545454545455,0.966666666666667,0.961538461538462,0.869565217391304,0.766666666666667,0.363636363636364,6.40909090909091,6.06666666666667,6.21153846153846,1.56521739130435,4.31818181818182,5.63333333333333,1.95652173913043,1.31515151515152,4.64632107023411,0.133333333333333,0,0.0666666666666667,0.347826086956522,6.90909090909091,6.7,5.17391304347826
45,"Selected_Tier_3",107,0.956521739130435,0.818181818181818,0.888888888888889,0.956521739130435,0.863636363636364,0.304347826086957,6.73913043478261,5.54545454545455,6.15555555555556,1.17391304347826,4.8695652173913,6.13636363636364,1.26086956521739,1.26679841897233,4.9816425120773,0.0735294117647059,0,0.0909090909090909,0.130434782608696,6.78260869565217,6.36363636363636,6.30434782608696
5,"Selected_Tier_3",108,1,1,1,0.96,0.478260869565217,0.590909090909091,6.77272727272727,6.78260869565217,6.77777777777778,1.24,3.04545454545455,4.30434782608696,1.32,1.25889328063241,5.53777777777778,0.0857142857142857,0.0454545454545455,0,0.2,6.77272727272727,6.8695652173913,5.68
35,"Selected_Tier_3",109,1,0.952380952380952,0.977777777777778,0.954545454545455,0.761904761904762,0.458333333333333,6.875,6,6.46666666666667,1.40909090909091,4.125,5.38095238095238,1.77272727272727,1.25595238095238,5.05757575757576,0.0746268656716418,0,0.0952380952380952,0.136363636363636,6.875,6.42857142857143,6.18181818181818
12,"Selected_Tier_3",110,0.857142857142857,0.954545454545455,0.906976744186046,1,0.454545454545455,0.619047619047619,5.52380952380952,6.18181818181818,5.86046511627907,1.13636363636364,2.76190476190476,4,1.59090909090909,1.23809523809524,4.72410147991543,0.0923076923076923,0.0952380952380952,0,0.181818181818182,6.61904761904762,6.86363636363636,6
83,"Selected_Tier_3",111,1,0.966666666666667,0.980769230769231,1,0.8,0.363636363636364,6.68181818181818,6.43333333333333,6.53846153846154,1.08695652173913,4.63636363636364,5.86666666666667,1.65217391304348,1.23030303030303,5.45150501672241,0.04,0,0,0.130434782608696,6.77272727272727,6.7,6.17391304347826
142,"Selected_Tier_3",112,1,0.958333333333333,0.981132075471698,0.80952380952381,0.791666666666667,0.310344827586207,6.6551724137931,6.29166666666667,6.49056603773585,1.76190476190476,4.55172413793103,5.75,1.57142857142857,1.19827586206897,4.72866127583109,0.0540540540540541,0,0.0416666666666667,0.142857142857143,6.93103448275862,6.70833333333333,6
6,"Selected_Manual",113,0.96,0.896551724137931,0.925925925925926,0.583333333333333,0.896551724137931,0.76,6.52,5.86206896551724,6.16666666666667,2.66666666666667,2.56,6.3448275862069,2.875,3.7848275862069,3.5,0.0384615384615385,0,0,0.125,6.84,6.89655172413793,6.375
87,"Excluded: Nonsense Fail",NA,0.954545454545455,0.954545454545455,0.954545454545455,0.433333333333333,0.863636363636364,0.772727272727273,6.22727272727273,6.27272727272727,6.25,3.56666666666667,2.77272727272727,6.22727272727273,3.56666666666667,3.45454545454545,2.68333333333333,0.027027027027027,0.0454545454545455,0.0454545454545455,0,6.77272727272727,6.72727272727273,6.86666666666667
88,"Excluded: Nonsense Fail",NA,1,0.91304347826087,0.955555555555556,0.24,0.782608695652174,0.772727272727273,6.86363636363636,6.26086956521739,6.55555555555556,4.4,2.36363636363636,5.60869565217391,4.12,3.24505928853755,2.15555555555556,0.114285714285714,0,0.0434782608695652,0.28,6.90909090909091,6.8695652173913,5.4
58,"Excluded: Nonsense Fail",NA,0.96,0.827586206896552,0.888888888888889,0.583333333333333,0.862068965517241,0.64,6.56,5.3448275862069,5.90740740740741,2.41666666666667,3.08,6.10344827586207,2.83333333333333,3.02344827586207,3.49074074074074,0.0256410256410256,0,0,0.0833333333333333,6.92,6.89655172413793,6.20833333333333
114,"Excluded: Nonsense Fail",NA,0.954545454545455,1,0.977777777777778,0.4,0.91304347826087,0.5,6.18181818181818,6.69565217391304,6.44444444444444,3.2,3.72727272727273,6.39130434782609,3.24,2.66403162055336,3.24444444444444,0.157142857142857,0.0909090909090909,0.0434782608695652,0.32,6.22727272727273,6.73913043478261,5.04
61,"Selected_Manual",114,0.428571428571429,0.818181818181818,0.627906976744186,0.954545454545455,0.545454545454545,0.80952380952381,3.76190476190476,5.68181818181818,4.74418604651163,1.18181818181818,2.14285714285714,4.54545454545455,1.5,2.4025974025974,3.56236786469345,0.107692307692308,0.0476190476190476,0.0454545454545455,0.227272727272727,6.61904761904762,6.59090909090909,5.63636363636364
2,"Selected_Manual",115,0.833333333333333,0.476190476190476,0.666666666666667,0.863636363636364,0.523809523809524,0.75,5.875,3.33333333333333,4.68888888888889,1.77272727272727,2.20833333333333,4.47619047619048,2,2.26785714285714,2.91616161616162,0.0746268656716418,0,0.0952380952380952,0.136363636363636,6.54166666666667,6.38095238095238,6.09090909090909
102,"Selected_Manual",116,0.904761904761905,0.545454545454545,0.720930232558139,1,0.772727272727273,0.523809523809524,5.71428571428571,4,4.83720930232558,1.13636363636364,3.23809523809524,5.45454545454545,1.09090909090909,2.21645021645022,3.70084566596194,0.261538461538462,0.19047619047619,0.0454545454545455,0.545454545454545,6.28571428571429,6.5,4.13636363636364
19,"Selected_Manual",117,1,0.80952380952381,0.911111111111111,0.590909090909091,0.714285714285714,0.625,6.875,4.57142857142857,5.8,2.45454545454545,3.16666666666667,5.38095238095238,2.09090909090909,2.21428571428571,3.34545454545455,0.0597014925373134,0.0416666666666667,0.0476190476190476,0.0909090909090909,6.66666666666667,6.66666666666667,6.54545454545455
62,"Selected_Manual",118,1,0.476190476190476,0.755555555555556,1,0.523809523809524,0.625,6.58333333333333,3.61904761904762,5.2,1.09090909090909,3.08333333333333,4.47619047619048,1.13636363636364,1.39285714285714,4.10909090909091,0.119402985074627,0.125,0.0952380952380952,0.136363636363636,6.20833333333333,6.42857142857143,6.18181818181818
55,"Excluded: Low_B_Sens Consensus",NA,0.916666666666667,0.571428571428571,0.755555555555556,0.409090909090909,0.380952380952381,0.666666666666667,6.29166666666667,4.33333333333333,5.37777777777778,3.13636363636364,3.08333333333333,4.19047619047619,1.90909090909091,1.10714285714286,2.24141414141414,0.0746268656716418,0,0.19047619047619,0.0454545454545455,6.83333333333333,5.90476190476191,6.5
22,"Excluded: Low_B_Sens Consensus",NA,0.909090909090909,0.454545454545455,0.681818181818182,0.833333333333333,0.454545454545455,0.727272727272727,5.95454545454545,2.95454545454545,4.45454545454545,1.7,2.68181818181818,3.63636363636364,2,0.954545454545455,2.75454545454545,0.243243243243243,0,0.136363636363636,0.5,6.77272727272727,6.13636363636364,4.43333333333333
149,"Selected_Manual",119,1,0.590909090909091,0.790697674418605,0.954545454545455,0.545454545454545,0.571428571428571,6.80952380952381,4,5.37209302325581,1.18181818181818,3.23809523809524,4.18181818181818,1.13636363636364,0.943722943722944,4.19027484143763,0.138461538461538,0.0476190476190476,0.0454545454545455,0.318181818181818,6.85714285714286,6.63636363636364,5.45454545454545
60,"Excluded: Weak Information Contrast",NA,1,0.772727272727273,0.888888888888889,1,0.454545454545455,0.608695652173913,6.8695652173913,4.36363636363636,5.64444444444444,1.04347826086957,3.04347826086957,3.90909090909091,1.21739130434783,0.865612648221344,4.60096618357488,0.220588235294118,0.0434782608695652,0.181818181818182,0.434782608695652,6.78260869565217,5.77272727272727,5.04347826086957
16,"Excluded: Low_B_Sens Consensus",NA,0.909090909090909,0.434782608695652,0.666666666666667,0.92,0.434782608695652,0.681818181818182,6.18181818181818,3.26086956521739,4.68888888888889,1.44,2.77272727272727,3.60869565217391,1.6,0.83596837944664,3.24888888888889,0.0428571428571429,0.0454545454545455,0.0434782608695652,0.04,6.40909090909091,6.65217391304348,6.64
66,"Selected_Manual",120,0.9,0.521739130434783,0.735849056603774,0.818181818181818,0.434782608695652,0.633333333333333,6.16666666666667,3.73913043478261,5.11320754716981,1.77272727272727,3,3.82608695652174,2.09090909090909,0.826086956521739,3.34048027444254,0.106666666666667,0.0333333333333333,0.217391304347826,0.0909090909090909,6.86666666666667,5.52173913043478,6.27272727272727
72,"Excluded: Low_B_Sens Consensus",NA,1,0.48,0.729166666666667,0.793103448275862,0.52,0.565217391304348,6.69565217391304,3.6,5.08333333333333,1.79310344827586,3.26086956521739,4.08,2.27586206896552,0.819130434782609,3.29022988505747,0.155844155844156,0.130434782608696,0.28,0.0689655172413793,6.43478260869565,5.32,6.31034482758621
8,"Excluded: Weak Information Contrast",NA,1,1,1,0.76,0.478260869565217,0.590909090909091,6.90909090909091,6.82608695652174,6.86666666666667,1.88,3.31818181818182,4.04347826086957,1.8,0.725296442687747,4.98666666666667,0.0142857142857143,0,0,0.04,6.90909090909091,6.95652173913043,6.76
65,"Excluded: Low_B_Sens Consensus",NA,0.909090909090909,0.318181818181818,0.613636363636364,0.833333333333333,0.272727272727273,0.772727272727273,6.04545454545455,2.86363636363636,4.45454545454545,1.93333333333333,2.04545454545455,2.63636363636364,1.73333333333333,0.590909090909091,2.52121212121212,0.108108108108108,0.0454545454545455,0.181818181818182,0.1,6.59090909090909,6.18181818181818,6.36666666666667
34,"Excluded: Nonsense Fail",NA,0.863636363636364,0.6,0.711538461538462,0.521739130434783,0.633333333333333,0.409090909090909,5.90909090909091,4.53333333333333,5.11538461538461,2.8695652173913,4.31818181818182,4.9,4,0.581818181818182,2.24581939799331,0.0533333333333333,0,0,0.173913043478261,6.90909090909091,7,6.04347826086957
111,"Excluded: Low_B_Sens Consensus",NA,0.96551724137931,0.583333333333333,0.792452830188679,0.761904761904762,0.333333333333333,0.655172413793103,6.41379310344828,3.91666666666667,5.28301886792453,2,2.96551724137931,3.54166666666667,2.23809523809524,0.576149425287356,3.28301886792453,0.0810810810810811,0.0689655172413793,0.0416666666666667,0.142857142857143,6.44827586206897,6.79166666666667,6.14285714285714
68,"Excluded: Weak Information Contrast",NA,0.909090909090909,0.8,0.846153846153846,0.826086956521739,0.8,0.318181818181818,6.27272727272727,5.2,5.65384615384615,1.65217391304348,4.77272727272727,5.33333333333333,2.1304347826087,0.560606060606061,4.00167224080268,0.106666666666667,0,0.0333333333333333,0.304347826086957,6.95454545454545,6.63333333333333,5.08695652173913
94,"Excluded: Low_B_Sens Consensus",NA,0.708333333333333,0.333333333333333,0.533333333333333,0.454545454545455,0.285714285714286,0.75,4.83333333333333,2.52380952380952,3.75555555555556,3.59090909090909,2.45833333333333,3,3.5,0.541666666666667,0.164646464646465,0.134328358208955,0.0416666666666667,0.285714285714286,0.0909090909090909,6.41666666666667,5.57142857142857,6.54545454545455
63,"Excluded: Weak Information Contrast",NA,1,0.758620689655172,0.87037037037037,0.708333333333333,0.620689655172414,0.44,6.88,5.3448275862069,6.05555555555556,2.08333333333333,4.12,4.55172413793103,2.125,0.431724137931035,3.97222222222222,0.0769230769230769,0,0.0689655172413793,0.166666666666667,6.84,6.48275862068965,5.75
79,"Excluded: Weak Information Contrast",NA,1,0.869565217391304,0.933333333333333,0.88,0.521739130434783,0.318181818181818,6.31818181818182,5.56521739130435,5.93333333333333,1.24,4.09090909090909,4.52173913043478,1.12,0.430830039525691,4.69333333333333,0.0857142857142857,0.0454545454545455,0.0434782608695652,0.16,6.5,6.47826086956522,6.04
131,"Excluded: Weak Information Contrast",NA,0.952380952380952,0.818181818181818,0.883720930232558,0.772727272727273,0.363636363636364,0.571428571428571,6.42857142857143,5.36363636363636,5.88372093023256,1.86363636363636,3.38095238095238,3.59090909090909,1.72727272727273,0.20995670995671,4.02008456659619,0.0769230769230769,0.0476190476190476,0.0454545454545455,0.136363636363636,6.76190476190476,6.72727272727273,6.40909090909091
17,"Excluded: Low_B_Sens Consensus",NA,1,0.181818181818182,0.6,0.956521739130435,0.272727272727273,0.565217391304348,7,2.27272727272727,4.68888888888889,1.21739130434783,3.30434782608696,3.5,1.1304347826087,0.195652173913043,3.47149758454106,0.147058823529412,0,0.0909090909090909,0.347826086956522,7,6.40909090909091,5.34782608695652
53,"Excluded: Low_B_Sens Consensus",NA,0.956521739130435,0.272727272727273,0.622222222222222,0.91304347826087,0.318181818181818,0.695652173913043,6.73913043478261,2.45454545454545,4.64444444444444,1.34782608695652,2.73913043478261,2.86363636363636,1.34782608695652,0.124505928853755,3.29661835748792,0.25,0,0.227272727272727,0.521739130434783,6.95652173913043,5.22727272727273,4.60869565217391
52,"Excluded: Low_B_Sens Consensus",NA,1,0.590909090909091,0.8,0.826086956521739,0.545454545454545,0.260869565217391,6.52173913043478,4.09090909090909,5.33333333333333,1.52173913043478,4.65217391304348,4.5,1.56521739130435,-0.152173913043478,3.81159420289855,0.132352941176471,0.0869565217391304,0.0909090909090909,0.217391304347826,6.65217391304348,6.22727272727273,5.95652173913043
70,"Excluded: Low_B_Sens Consensus",NA,1,0.19047619047619,0.622222222222222,0.909090909090909,0.142857142857143,0.75,6.79166666666667,2.04761904761905,4.57777777777778,1.27272727272727,2.625,2.14285714285714,1.22727272727273,-0.482142857142857,3.30505050505051,0.164179104477612,0,0.142857142857143,0.363636363636364,6.91666666666667,5.90476190476191,4.77272727272727
130,"Excluded: Low_B_Sens Consensus",NA,0.869565217391304,0.363636363636364,0.622222222222222,0.826086956521739,0.409090909090909,0.434782608695652,5.91304347826087,2.95454545454545,4.46666666666667,1.52173913043478,3.82608695652174,3.31818181818182,1.39130434782609,-0.507905138339921,2.94492753623188,0.0588235294117647,0,0.136363636363636,0.0434782608695652,6.91304347826087,6.13636363636364,6.56521739130435
99,"Excluded: Low_B_Sens Consensus",NA,0.952380952380952,0.454545454545455,0.697674418604651,0.954545454545455,0.454545454545455,0.476190476190476,6.57142857142857,3.36363636363636,4.93023255813953,1.09090909090909,4.14285714285714,3.59090909090909,1.22727272727273,-0.551948051948052,3.83932346723044,0.276923076923077,0,0.0454545454545455,0.772727272727273,6.95238095238095,6.59090909090909,2.72727272727273
93,"Excluded: Low_B_Sens Consensus",NA,1,0.272727272727273,0.636363636363636,0.966666666666667,0.318181818181818,0.5,6.77272727272727,2.59090909090909,4.68181818181818,1.13333333333333,4,3.31818181818182,1.03333333333333,-0.681818181818182,3.54848484848485,0.0810810810810811,0.0454545454545455,0,0.166666666666667,6.5,6.72727272727273,5.9
44,"Excluded: Nonsense Fail",NA,0.966666666666667,0.652173913043478,0.830188679245283,0.545454545454545,0.260869565217391,0.433333333333333,6.6,4.69565217391304,5.77358490566038,3.18181818181818,4.03333333333333,3.30434782608696,3.90909090909091,-0.728985507246377,2.5917667238422,0.0933333333333333,0,0.217391304347826,0.0909090909090909,6.93333333333333,6.08695652173913,6.36363636363636
90,"Excluded: Low_B_Sens Consensus",NA,1,0.476190476190476,0.755555555555556,0.772727272727273,0.476190476190476,0.333333333333333,6.83333333333333,3.61904761904762,5.33333333333333,1.77272727272727,4.79166666666667,4.04761904761905,1.90909090909091,-0.74404761904762,3.56060606060606,0.0895522388059701,0.0416666666666667,0.0952380952380952,0.136363636363636,6.79166666666667,6.47619047619048,6.27272727272727
132,"Excluded: Low_B_Sens Consensus",NA,0.956521739130435,0.454545454545455,0.711111111111111,0.91304347826087,0.318181818181818,0.478260869565217,6.69565217391304,3.22727272727273,5,1.26086956521739,4.21739130434783,3.40909090909091,1.52173913043478,-0.808300395256917,3.73913043478261,0.102941176470588,0,0.227272727272727,0.0869565217391304,6.73913043478261,5.68181818181818,6.52173913043478
91,"Excluded: Low_B_Sens Consensus",NA,0.954545454545455,0.366666666666667,0.615384615384615,0.782608695652174,0.333333333333333,0.318181818181818,6.59090909090909,2.93333333333333,4.48076923076923,1.56521739130435,4.81818181818182,3.53333333333333,1.39130434782609,-1.28484848484849,2.91555183946488,0.133333333333333,0.0909090909090909,0.1,0.217391304347826,6.40909090909091,6.2,5.73913043478261
115,"Excluded: Low_B_Sens Consensus",NA,0.863636363636364,0.133333333333333,0.442307692307692,0.956521739130435,0.0666666666666667,0.5,5.45454545454545,2.06666666666667,3.5,1.1304347826087,3.63636363636364,1.53333333333333,1,-2.1030303030303,2.3695652173913,0.226666666666667,0.409090909090909,0.166666666666667,0.130434782608696,4.77272727272727,5.93333333333333,6.21739130434783
